disease,category,severity,text_chunk,chunk_length
Chronic Musculoskeletal Neuropathy 792,Autoimmune,Critical,"Disease: Chronic Musculoskeletal Neuropathy 792
Description: Chronic Musculoskeletal Neuropathy 792 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",369
Autoimmune Musculoskeletal Neuropathy 793,Infectious,Low,"Disease: Autoimmune Musculoskeletal Neuropathy 793
Description: Autoimmune Musculoskeletal Neuropathy 793 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",371
Idiopathic Musculoskeletal Neuropathy 794,Cardiovascular,Moderate,"Disease: Idiopathic Musculoskeletal Neuropathy 794
Description: Idiopathic Musculoskeletal Neuropathy 794 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",384
Primary Musculoskeletal Neuropathy 795,Neurology,High,"Disease: Primary Musculoskeletal Neuropathy 795
Description: Primary Musculoskeletal Neuropathy 795 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",382
Secondary Musculoskeletal Neuropathy 796,Endocrine,Critical,"Disease: Secondary Musculoskeletal Neuropathy 796
Description: Secondary Musculoskeletal Neuropathy 796 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",366
Progressive Musculoskeletal Neuropathy 797,Respiratory,Low,"Disease: Progressive Musculoskeletal Neuropathy 797
Description: Progressive Musculoskeletal Neuropathy 797 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",372
Congenital Musculoskeletal Neuropathy 798,GI,Moderate,"Disease: Congenital Musculoskeletal Neuropathy 798
Description: Congenital Musculoskeletal Neuropathy 798 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",377
Inflammatory Musculoskeletal Neuropathy 799,Renal,High,"Disease: Inflammatory Musculoskeletal Neuropathy 799
Description: Inflammatory Musculoskeletal Neuropathy 799 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",383
Metabolic Musculoskeletal Neuropathy 800,Autoimmune,Critical,"Disease: Metabolic Musculoskeletal Neuropathy 800
Description: Metabolic Musculoskeletal Neuropathy 800 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",380
Acute Respiratory Inflammation 801,Infectious,Low,"Disease: Acute Respiratory Inflammation 801
Description: Acute Respiratory Inflammation 801 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",348
Chronic Respiratory Inflammation 802,Cardiovascular,Moderate,"Disease: Chronic Respiratory Inflammation 802
Description: Chronic Respiratory Inflammation 802 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",374
Autoimmune Respiratory Inflammation 803,Neurology,High,"Disease: Autoimmune Respiratory Inflammation 803
Description: Autoimmune Respiratory Inflammation 803 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",384
Idiopathic Respiratory Inflammation 804,Endocrine,Critical,"Disease: Idiopathic Respiratory Inflammation 804
Description: Idiopathic Respiratory Inflammation 804 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",366
Primary Respiratory Inflammation 805,Respiratory,Low,"Disease: Primary Respiratory Inflammation 805
Description: Primary Respiratory Inflammation 805 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",367
Secondary Respiratory Inflammation 806,GI,Moderate,"Disease: Secondary Respiratory Inflammation 806
Description: Secondary Respiratory Inflammation 806 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",362
Progressive Respiratory Inflammation 807,Renal,High,"Disease: Progressive Respiratory Inflammation 807
Description: Progressive Respiratory Inflammation 807 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",377
Congenital Respiratory Inflammation 808,Autoimmune,Critical,"Disease: Congenital Respiratory Inflammation 808
Description: Congenital Respiratory Inflammation 808 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",378
Inflammatory Respiratory Inflammation 809,Infectious,Low,"Disease: Inflammatory Respiratory Inflammation 809
Description: Inflammatory Respiratory Inflammation 809 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",364
Metabolic Respiratory Inflammation 810,Cardiovascular,Moderate,"Disease: Metabolic Respiratory Inflammation 810
Description: Metabolic Respiratory Inflammation 810 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",385
Acute Cardiac Inflammation 811,Neurology,High,"Disease: Acute Cardiac Inflammation 811
Description: Acute Cardiac Inflammation 811 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",357
Chronic Cardiac Inflammation 812,Endocrine,Critical,"Disease: Chronic Cardiac Inflammation 812
Description: Chronic Cardiac Inflammation 812 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",352
Autoimmune Cardiac Inflammation 813,Respiratory,Low,"Disease: Autoimmune Cardiac Inflammation 813
Description: Autoimmune Cardiac Inflammation 813 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",365
Idiopathic Cardiac Inflammation 814,GI,Moderate,"Disease: Idiopathic Cardiac Inflammation 814
Description: Idiopathic Cardiac Inflammation 814 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",358
