Drug,Disease,Dosage,Side_Effects,Contraindications,Drug_Category,General_Precaution,Administration_Route,Population_Group,Risk_Level,Disclaimer
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Hydrate adequately,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Hydrate adequately,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Hydrate adequately,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Hydrate adequately,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,General,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult/Pediatric,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Adult,Check allergies,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Check allergies,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Check allergies,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Antibiotic,Pediatric,Check allergies,Supportive,Moderate,Informational only
